scenario,standard,param_name,param_value,rng_run,flow_id,src,dst,txPkts,rxPkts,lost,lossRate_pct,meanDelay_ms,jitter_ms
background,80211ac,nBackground,5,7,6,192.168.1.2:49153,192.168.1.1:9,968,968,0,0,0.0522847,0.0180434
background,80211ac,nBackground,5,7,7,192.168.1.5:49153,192.168.1.1:9,892,892,0,0,0.0559562,0.0210376
background,80211ac,nBackground,5,8,1,192.168.1.6:49153,192.168.1.1:9,859,859,0,0,0.054186,0.0204401
background,80211ac,nBackground,5,8,2,192.168.1.5:49153,192.168.1.1:9,840,840,0,0,0.0562996,0.023133
background,80211ac,nBackground,5,8,4,192.168.1.2:49153,192.168.1.1:9,913,913,0,0,0.0600779,0.01976
background,80211ac,nBackground,5,8,5,192.168.1.3:49153,192.168.1.1:9,934,934,0,0,0.0492261,0.0121334
background,80211ac,nBackground,5,8,7,192.168.1.4:49153,192.168.1.1:9,839,839,0,0,0.0585419,0.0241884
background,80211ac,nBackground,5,9,1,192.168.1.3:49153,192.168.1.1:9,888,888,0,0,0.0533343,0.0166125
background,80211ac,nBackground,5,9,2,192.168.1.5:49153,192.168.1.1:9,739,739,0,0,0.0516889,0.0170012
background,80211ac,nBackground,5,9,3,192.168.1.2:49153,192.168.1.1:9,943,943,0,0,0.0564751,0.0267863
background,80211ac,nBackground,5,9,4,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0485012,0.0104944
background,80211ac,nBackground,5,9,5,192.168.1.4:49153,192.168.1.1:9,914,914,0,0,0.0513847,0.0158862
background,80211ac,nBackground,5,10,1,192.168.1.5:49153,192.168.1.1:9,937,937,0,0,0.0536895,0.0178306
background,80211ac,nBackground,5,10,2,192.168.1.2:49153,192.168.1.1:9,899,899,0,0,0.0519288,0.0171965
background,80211ac,nBackground,5,10,3,192.168.1.6:49153,192.168.1.1:9,938,938,0,0,0.0496987,0.0132408
background,80211ac,nBackground,5,10,5,192.168.1.3:49153,192.168.1.1:9,834,834,0,0,0.0572847,0.0259988
background,80211ac,nBackground,5,10,7,192.168.1.4:49153,192.168.1.1:9,961,961,0,0,0.0542176,0.0188648
background,80211ac,nBackground,8,1,1,192.168.1.3:49153,192.168.1.1:9,877,877,0,0,0.0554032,0.0230816
background,80211ac,nBackground,8,1,3,192.168.1.6:49153,192.168.1.1:9,962,962,0,0,0.0556464,0.0208304
background,80211ac,nBackground,8,1,6,192.168.1.2:49153,192.168.1.1:9,885,885,0,0,0.0537211,0.0204115
background,80211ac,nBackground,8,1,7,192.168.1.4:49153,192.168.1.1:9,985,985,0,0,0.0510424,0.0153973
background,80211ac,nBackground,8,1,10,192.168.1.5:49153,192.168.1.1:9,855,855,0,0,0.0532989,0.0188248
background,80211ac,nBackground,8,2,1,192.168.1.2:49153,192.168.1.1:9,765,765,0,0,0.0580374,0.02703
background,80211ac,nBackground,8,2,2,192.168.1.5:49153,192.168.1.1:9,836,836,0,0,0.0545152,0.022247
background,80211ac,nBackground,8,2,3,192.168.1.3:49153,192.168.1.1:9,900,900,0,0,0.0540135,0.0212266
background,80211ac,nBackground,8,2,5,192.168.1.4:49153,192.168.1.1:9,872,872,0,0,0.0575276,0.0259602
background,80211ac,nBackground,8,2,6,192.168.1.6:49153,192.168.1.1:9,934,934,0,0,0.0582434,0.0282342
background,80211ac,nBackground,8,3,1,192.168.1.3:49153,192.168.1.1:9,924,924,0,0,0.0647177,0.0382221
background,80211ac,nBackground,8,3,3,192.168.1.5:49153,192.168.1.1:9,916,916,0,0,0.0629221,0.0263397
background,80211ac,nBackground,8,3,4,192.168.1.4:49153,192.168.1.1:9,785,785,0,0,0.0593226,0.0294452
background,80211ac,nBackground,8,3,5,192.168.1.6:49153,192.168.1.1:9,995,995,0,0,0.0659692,0.0341846
background,80211ac,nBackground,8,3,9,192.168.1.2:49153,192.168.1.1:9,900,900,0,0,0.0626129,0.0308594
background,80211ac,nBackground,8,4,1,192.168.1.4:49153,192.168.1.1:9,961,961,0,0,0.056968,0.023816
background,80211ac,nBackground,8,4,3,192.168.1.2:49153,192.168.1.1:9,871,871,0,0,0.0580807,0.0244028
background,80211ac,nBackground,8,4,5,192.168.1.6:49153,192.168.1.1:9,725,725,0,0,0.0536863,0.0210735
background,80211ac,nBackground,8,4,6,192.168.1.3:49153,192.168.1.1:9,874,874,0,0,0.0596386,0.0320366
background,80211ac,nBackground,8,4,7,192.168.1.5:49153,192.168.1.1:9,846,846,0,0,0.0527391,0.0186281
background,80211ac,nBackground,8,5,1,192.168.1.3:49153,192.168.1.1:9,854,854,0,0,0.0651628,0.0363047
background,80211ac,nBackground,8,5,2,192.168.1.5:49153,192.168.1.1:9,827,827,0,0,0.053249,0.0193091
background,80211ac,nBackground,8,5,3,192.168.1.6:49153,192.168.1.1:9,835,835,0,0,0.0581733,0.0254447
background,80211ac,nBackground,8,5,5,192.168.1.4:49153,192.168.1.1:9,958,958,0,0,0.0563289,0.0262977
background,80211ac,nBackground,8,5,6,192.168.1.2:49153,192.168.1.1:9,848,848,0,0,0.0563542,0.0261603
background,80211ac,nBackground,8,6,1,192.168.1.4:49153,192.168.1.1:9,855,855,0,0,0.0552328,0.0231101
background,80211ac,nBackground,8,6,3,192.168.1.3:49153,192.168.1.1:9,866,866,0,0,0.0606518,0.0341783
background,80211ac,nBackground,8,6,5,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.05769,0.0269542
background,80211ac,nBackground,8,6,6,192.168.1.5:49153,192.168.1.1:9,938,938,0,0,0.0581474,0.029068
background,80211ac,nBackground,8,6,7,192.168.1.6:49153,192.168.1.1:9,915,915,0,0,0.060563,0.0333233
background,80211ac,nBackground,8,7,4,192.168.1.5:49153,192.168.1.1:9,839,839,0,0,0.0536117,0.0202982
background,80211ac,nBackground,8,7,5,192.168.1.4:49153,192.168.1.1:9,804,804,0,0,0.0586592,0.0269047
background,80211ac,nBackground,8,7,6,192.168.1.2:49153,192.168.1.1:9,833,833,0,0,0.0549408,0.0226662
background,80211ac,nBackground,8,7,9,192.168.1.3:49153,192.168.1.1:9,896,896,0,0,0.0559293,0.0244033
background,80211ac,nBackground,8,7,11,192.168.1.6:49153,192.168.1.1:9,797,797,0,0,0.0538001,0.0199731
background,80211ac,nBackground,8,8,4,192.168.1.6:49153,192.168.1.1:9,828,828,0,0,0.0591511,0.0281315
background,80211ac,nBackground,8,8,6,192.168.1.4:49153,192.168.1.1:9,944,944,0,0,0.0603311,0.0303935
background,80211ac,nBackground,8,8,8,192.168.1.5:49153,192.168.1.1:9,910,910,0,0,0.0613061,0.0323227
background,80211ac,nBackground,8,8,10,192.168.1.2:49153,192.168.1.1:9,840,840,0,0,0.0576163,0.0274789
background,80211ac,nBackground,8,8,11,192.168.1.3:49153,192.168.1.1:9,997,997,0,0,0.0548208,0.0227386
background,80211ac,nBackground,8,9,2,192.168.1.2:49153,192.168.1.1:9,770,770,0,0,0.061014,0.0341643
background,80211ac,nBackground,8,9,3,192.168.1.5:49153,192.168.1.1:9,744,744,0,0,0.0536577,0.0187652
background,80211ac,nBackground,8,9,4,192.168.1.6:49153,192.168.1.1:9,994,994,0,0,0.060229,0.0242593
background,80211ac,nBackground,8,9,5,192.168.1.3:49153,192.168.1.1:9,704,704,0,0,0.0563902,0.026286
background,80211ac,nBackground,8,9,9,192.168.1.4:49153,192.168.1.1:9,945,945,0,0,0.0536988,0.0212104
background,80211ac,nBackground,8,10,2,192.168.1.6:49153,192.168.1.1:9,942,942,0,0,0.0553755,0.0239385
background,80211ac,nBackground,8,10,3,192.168.1.5:49153,192.168.1.1:9,911,911,0,0,0.0591205,0.0247073
background,80211ac,nBackground,8,10,5,192.168.1.2:49153,192.168.1.1:9,884,884,0,0,0.0592254,0.0256282
background,80211ac,nBackground,8,10,6,192.168.1.4:49153,192.168.1.1:9,924,924,0,0,0.0550229,0.0228814
background,80211ac,nBackground,8,10,9,192.168.1.3:49153,192.168.1.1:9,821,821,0,0,0.051871,0.0173457
background,80211ac,nBackground,10,1,4,192.168.1.4:49153,192.168.1.1:9,927,927,0,0,0.0691189,0.0378101
background,80211ac,nBackground,10,1,5,192.168.1.5:49153,192.168.1.1:9,914,914,0,0,0.0589858,0.028985
background,80211ac,nBackground,10,1,6,192.168.1.3:49153,192.168.1.1:9,834,834,0,0,0.0647915,0.0359894
background,80211ac,nBackground,10,1,9,192.168.1.6:49153,192.168.1.1:9,831,831,0,0,0.0617165,0.035442
background,80211ac,nBackground,10,1,12,192.168.1.2:49153,192.168.1.1:9,750,750,0,0,0.0681179,0.0462011
background,80211ac,nBackground,10,2,2,192.168.1.5:49153,192.168.1.1:9,958,958,0,0,0.0578986,0.0273132
background,80211ac,nBackground,10,2,4,192.168.1.3:49153,192.168.1.1:9,937,937,0,0,0.0617056,0.0360976
background,80211ac,nBackground,10,2,6,192.168.1.2:49153,192.168.1.1:9,789,789,0,0,0.060251,0.0304528
background,80211ac,nBackground,10,2,8,192.168.1.4:49153,192.168.1.1:9,823,823,0,0,0.0586183,0.0305368
background,80211ac,nBackground,10,2,14,192.168.1.6:49153,192.168.1.1:9,794,794,0,0,0.0549805,0.0225373
background,80211ac,nBackground,10,3,1,192.168.1.5:49153,192.168.1.1:9,986,986,0,0,0.0622626,0.0333129
background,80211ac,nBackground,10,3,4,192.168.1.6:49153,192.168.1.1:9,825,825,0,0,0.0662018,0.0352065
background,80211ac,nBackground,10,3,5,192.168.1.3:49153,192.168.1.1:9,800,800,0,0,0.0623899,0.0357649
background,80211ac,nBackground,10,3,6,192.168.1.4:49153,192.168.1.1:9,883,883,0,0,0.0590234,0.0287847
background,80211ac,nBackground,10,3,7,192.168.1.2:49153,192.168.1.1:9,860,860,0,0,0.06184,0.0345592
background,80211ac,nBackground,10,4,1,192.168.1.2:49153,192.168.1.1:9,895,895,0,0,0.0659788,0.0405574
background,80211ac,nBackground,10,4,2,192.168.1.4:49153,192.168.1.1:9,817,817,0,0,0.0595791,0.0291931
background,80211ac,nBackground,10,4,3,192.168.1.6:49153,192.168.1.1:9,877,877,0,0,0.0625782,0.0371333
background,80211ac,nBackground,10,4,5,192.168.1.5:49153,192.168.1.1:9,837,837,0,0,0.055979,0.024839
background,80211ac,nBackground,10,4,6,192.168.1.3:49153,192.168.1.1:9,844,844,0,0,0.0628587,0.0271532
background,80211ac,nBackground,10,5,1,192.168.1.6:49153,192.168.1.1:9,869,869,0,0,0.0659293,0.0330397
background,80211ac,nBackground,10,5,2,192.168.1.2:49153,192.168.1.1:9,816,816,0,0,0.0599131,0.0290661
background,80211ac,nBackground,10,5,3,192.168.1.4:49153,192.168.1.1:9,1019,1019,0,0,0.052478,0.0179867
background,80211ac,nBackground,10,5,6,192.168.1.5:49153,192.168.1.1:9,853,853,0,0,0.0571734,0.0255447
background,80211ac,nBackground,10,5,12,192.168.1.3:49153,192.168.1.1:9,826,826,0,0,0.081855,0.0457307
background,80211ac,nBackground,10,6,2,192.168.1.6:49153,192.168.1.1:9,817,817,0,0,0.0610371,0.0342314
background,80211ac,nBackground,10,6,5,192.168.1.3:49153,192.168.1.1:9,838,838,0,0,0.0572762,0.0278114
background,80211ac,nBackground,10,6,8,192.168.1.2:49153,192.168.1.1:9,871,871,0,0,0.0572382,0.0267509
background,80211ac,nBackground,10,6,10,192.168.1.5:49153,192.168.1.1:9,870,870,0,0,0.0583987,0.0249418
background,80211ac,nBackground,10,6,11,192.168.1.4:49153,192.168.1.1:9,886,886,0,0,0.0589715,0.0312998
background,80211ac,nBackground,10,7,1,192.168.1.5:49153,192.168.1.1:9,921,921,0,0,0.0604762,0.033634
background,80211ac,nBackground,10,7,2,192.168.1.2:49153,192.168.1.1:9,861,861,0,0,0.0675459,0.0347906
background,80211ac,nBackground,10,7,4,192.168.1.3:49153,192.168.1.1:9,944,944,0,0,0.0645713,0.0321184
background,80211ac,nBackground,10,7,5,192.168.1.6:49153,192.168.1.1:9,845,845,0,0,0.0643508,0.0406629
background,80211ac,nBackground,10,7,12,192.168.1.4:49153,192.168.1.1:9,746,746,0,0,0.0533428,0.0191566
background,80211ac,nBackground,10,8,1,192.168.1.6:49153,192.168.1.1:9,986,986,0,0,0.0617445,0.0339824
background,80211ac,nBackground,10,8,2,192.168.1.2:49153,192.168.1.1:9,876,876,0,0,0.05472,0.0216232
background,80211ac,nBackground,10,8,3,192.168.1.5:49153,192.168.1.1:9,859,859,0,0,0.0632305,0.0374902
background,80211ac,nBackground,10,8,5,192.168.1.4:49153,192.168.1.1:9,736,736,0,0,0.0586115,0.0289071
background,80211ac,nBackground,10,8,7,192.168.1.3:49153,192.168.1.1:9,845,845,0,0,0.0597884,0.0303302
background,80211ac,nBackground,10,9,2,192.168.1.4:49153,192.168.1.1:9,860,860,0,0,0.0573984,0.0242845
background,80211ac,nBackground,10,9,3,192.168.1.3:49153,192.168.1.1:9,866,866,0,0,0.0650332,0.040744
background,80211ac,nBackground,10,9,7,192.168.1.5:49153,192.168.1.1:9,810,810,0,0,0.0653648,0.0391444
background,80211ac,nBackground,10,9,10,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0634122,0.0345351
background,80211ac,nBackground,10,9,11,192.168.1.6:49153,192.168.1.1:9,959,959,0,0,0.0633904,0.0361598
background,80211ac,nBackground,10,10,2,192.168.1.6:49153,192.168.1.1:9,911,911,0,0,0.0538221,0.0212978
background,80211ac,nBackground,10,10,5,192.168.1.3:49153,192.168.1.1:9,839,839,0,0,0.0579263,0.0283617
background,80211ac,nBackground,10,10,7,192.168.1.2:49153,192.168.1.1:9,864,864,0,0,0.0620612,0.0308742
background,80211ac,nBackground,10,10,8,192.168.1.4:49153,192.168.1.1:9,863,863,0,0,0.0599452,0.0302474
background,80211ac,nBackground,10,10,11,192.168.1.5:49153,192.168.1.1:9,858,858,0,0,0.0590279,0.0290654
background,80211ax,nBackground,0,1,1,192.168.1.5:49153,192.168.1.1:9,890,890,0,0,0.066691,0.00709738
background,80211ax,nBackground,0,1,2,192.168.1.2:49153,192.168.1.1:9,1025,1025,0,0,0.0686957,0.00868742
background,80211ax,nBackground,0,1,3,192.168.1.6:49153,192.168.1.1:9,893,893,0,0,0.0639003,0.00699685
background,80211ax,nBackground,0,1,4,192.168.1.3:49153,192.168.1.1:9,861,861,0,0,0.063097,0.00553136
background,80211ax,nBackground,0,1,5,192.168.1.4:49153,192.168.1.1:9,780,780,0,0,0.0668316,0.00991235
background,80211ax,nBackground,0,2,1,192.168.1.4:49153,192.168.1.1:9,781,781,0,0,0.0622133,0.00390222
background,80211ax,nBackground,0,2,2,192.168.1.2:49153,192.168.1.1:9,930,930,0,0,0.0623522,0.00421061
background,80211ax,nBackground,0,2,3,192.168.1.5:49153,192.168.1.1:9,823,823,0,0,0.068711,0.00739654
background,80211ax,nBackground,0,2,4,192.168.1.3:49153,192.168.1.1:9,896,896,0,0,0.0641782,0.0079522
background,80211ax,nBackground,0,2,5,192.168.1.6:49153,192.168.1.1:9,773,773,0,0,0.0681422,0.00749059
background,80211ax,nBackground,0,3,1,192.168.1.2:49153,192.168.1.1:9,924,924,0,0,0.062918,0.00524606
background,80211ax,nBackground,0,3,2,192.168.1.4:49153,192.168.1.1:9,938,938,0,0,0.0676145,0.00798841
background,80211ax,nBackground,0,3,3,192.168.1.5:49153,192.168.1.1:9,921,921,0,0,0.0621712,0.003729
background,80211ax,nBackground,0,3,4,192.168.1.6:49153,192.168.1.1:9,806,806,0,0,0.0629111,0.00542462
background,80211ax,nBackground,0,3,5,192.168.1.3:49153,192.168.1.1:9,880,880,0,0,0.0677922,0.00908114
background,80211ax,nBackground,0,4,1,192.168.1.5:49153,192.168.1.1:9,854,854,0,0,0.069062,0.00748485
background,80211ax,nBackground,0,4,2,192.168.1.6:49153,192.168.1.1:9,973,973,0,0,0.0669558,0.00584114
background,80211ax,nBackground,0,4,3,192.168.1.3:49153,192.168.1.1:9,956,956,0,0,0.0631212,0.00578415
background,80211ax,nBackground,0,4,4,192.168.1.4:49153,192.168.1.1:9,861,861,0,0,0.062647,0.00457756
background,80211ax,nBackground,0,4,5,192.168.1.2:49153,192.168.1.1:9,852,852,0,0,0.0661035,0.00695437
background,80211ax,nBackground,0,5,1,192.168.1.2:49153,192.168.1.1:9,714,714,0,0,0.0632179,0.00559703
background,80211ax,nBackground,0,5,2,192.168.1.6:49153,192.168.1.1:9,798,798,0,0,0.0633298,0.00576324
background,80211ax,nBackground,0,5,3,192.168.1.4:49153,192.168.1.1:9,864,864,0,0,0.0641609,0.00547758
background,80211ax,nBackground,0,5,4,192.168.1.3:49153,192.168.1.1:9,884,884,0,0,0.0639676,0.00615452
background,80211ax,nBackground,0,5,5,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0621345,0.00380132
background,80211ax,nBackground,0,6,1,192.168.1.4:49153,192.168.1.1:9,948,948,0,0,0.0630418,0.00513262
background,80211ax,nBackground,0,6,2,192.168.1.5:49153,192.168.1.1:9,771,771,0,0,0.0627873,0.00468759
background,80211ax,nBackground,0,6,3,192.168.1.6:49153,192.168.1.1:9,894,894,0,0,0.0625193,0.00453528
background,80211ax,nBackground,0,6,4,192.168.1.2:49153,192.168.1.1:9,862,862,0,0,0.0629365,0.00558991
background,80211ax,nBackground,0,6,5,192.168.1.3:49153,192.168.1.1:9,829,829,0,0,0.0627598,0.00490393
background,80211ax,nBackground,0,7,1,192.168.1.3:49153,192.168.1.1:9,854,854,0,0,0.0623387,0.0041352
background,80211ax,nBackground,0,7,2,192.168.1.5:49153,192.168.1.1:9,936,936,0,0,0.0634722,0.0064084
background,80211ax,nBackground,0,7,3,192.168.1.6:49153,192.168.1.1:9,894,894,0,0,0.0632634,0.00590515
background,80211ax,nBackground,0,7,4,192.168.1.2:49153,192.168.1.1:9,957,957,0,0,0.0668063,0.00572692
background,80211ax,nBackground,0,7,5,192.168.1.4:49153,192.168.1.1:9,822,822,0,0,0.0632101,0.00594672
background,80211ax,nBackground,0,8,1,192.168.1.3:49153,192.168.1.1:9,940,940,0,0,0.0644497,0.00729425
background,80211ax,nBackground,0,8,2,192.168.1.6:49153,192.168.1.1:9,781,781,0,0,0.0620506,0.00366369
background,80211ax,nBackground,0,8,3,192.168.1.2:49153,192.168.1.1:9,858,858,0,0,0.0699842,0.0073891
background,80211ax,nBackground,0,8,4,192.168.1.4:49153,192.168.1.1:9,1022,1022,0,0,0.0638352,0.00543181
background,80211ax,nBackground,0,8,5,192.168.1.5:49153,192.168.1.1:9,973,973,0,0,0.0643302,0.00522649
background,80211ax,nBackground,0,9,1,192.168.1.3:49153,192.168.1.1:9,808,808,0,0,0.0682582,0.00690055
background,80211ax,nBackground,0,9,2,192.168.1.6:49153,192.168.1.1:9,948,948,0,0,0.0690923,0.00814659
background,80211ax,nBackground,0,9,3,192.168.1.4:49153,192.168.1.1:9,944,944,0,0,0.0712069,0.00914909
background,80211ax,nBackground,0,9,4,192.168.1.5:49153,192.168.1.1:9,907,907,0,0,0.0704324,0.00708828
background,80211ax,nBackground,0,9,5,192.168.1.2:49153,192.168.1.1:9,958,958,0,0,0.0637015,0.00669255
background,80211ax,nBackground,0,10,1,192.168.1.4:49153,192.168.1.1:9,927,927,0,0,0.0625309,0.00472185
background,80211ax,nBackground,0,10,2,192.168.1.6:49153,192.168.1.1:9,848,848,0,0,0.0785525,0.00933814
background,80211ax,nBackground,0,10,3,192.168.1.2:49153,192.168.1.1:9,844,844,0,0,0.0627847,0.00477942
background,80211ax,nBackground,0,10,4,192.168.1.5:49153,192.168.1.1:9,782,782,0,0,0.0703921,0.00723828
background,80211ax,nBackground,0,10,5,192.168.1.3:49153,192.168.1.1:9,973,973,0,0,0.063759,0.00588127
background,80211ax,nBackground,1,1,1,192.168.1.6:49153,192.168.1.1:9,983,983,0,0,0.0650419,0.0085119
background,80211ax,nBackground,1,1,2,192.168.1.2:49153,192.168.1.1:9,914,914,0,0,0.0647319,0.00780079
background,80211ax,nBackground,1,1,3,192.168.1.3:49153,192.168.1.1:9,860,860,0,0,0.0676703,0.0115896
background,80211ax,nBackground,1,1,4,192.168.1.5:49153,192.168.1.1:9,824,824,0,0,0.0656217,0.0101775
background,80211ax,nBackground,1,1,5,192.168.1.4:49153,192.168.1.1:9,875,875,0,0,0.0678642,0.0102512
background,80211ax,nBackground,1,2,1,192.168.1.2:49153,192.168.1.1:9,969,969,0,0,0.068754,0.0122917
background,80211ax,nBackground,1,2,2,192.168.1.3:49153,192.168.1.1:9,863,863,0,0,0.0701947,0.0115453
background,80211ax,nBackground,1,2,4,192.168.1.5:49153,192.168.1.1:9,906,906,0,0,0.0642779,0.00732669
background,80211ax,nBackground,1,2,5,192.168.1.4:49153,192.168.1.1:9,835,835,0,0,0.0662878,0.0116808
background,80211ax,nBackground,1,2,6,192.168.1.6:49153,192.168.1.1:9,830,830,0,0,0.0707777,0.0117639
background,80211ax,nBackground,1,3,1,192.168.1.3:49153,192.168.1.1:9,887,887,0,0,0.0655208,0.00746532
background,80211ax,nBackground,1,3,2,192.168.1.4:49153,192.168.1.1:9,949,949,0,0,0.068146,0.00899497
background,80211ax,nBackground,1,3,3,192.168.1.5:49153,192.168.1.1:9,909,909,0,0,0.0626933,0.00461411
background,80211ax,nBackground,1,3,5,192.168.1.2:49153,192.168.1.1:9,818,818,0,0,0.0648,0.00778719
background,80211ax,nBackground,1,3,6,192.168.1.6:49153,192.168.1.1:9,914,914,0,0,0.0682045,0.00844175
background,80211ax,nBackground,1,4,1,192.168.1.3:49153,192.168.1.1:9,972,972,0,0,0.0642761,0.00623048
background,80211ax,nBackground,1,4,2,192.168.1.4:49153,192.168.1.1:9,860,860,0,0,0.0642505,0.00751214
background,80211ax,nBackground,1,4,3,192.168.1.6:49153,192.168.1.1:9,891,891,0,0,0.0672579,0.00802827
background,80211ax,nBackground,1,4,4,192.168.1.5:49153,192.168.1.1:9,837,837,0,0,0.0663885,0.0084981
background,80211ax,nBackground,1,4,5,192.168.1.2:49153,192.168.1.1:9,949,949,0,0,0.0743437,0.0122209
background,80211ax,nBackground,1,5,1,192.168.1.4:49153,192.168.1.1:9,866,866,0,0,0.0656617,0.00990696
background,80211ax,nBackground,1,5,2,192.168.1.6:49153,192.168.1.1:9,807,807,0,0,0.0657257,0.0092062
background,80211ax,nBackground,1,5,3,192.168.1.2:49153,192.168.1.1:9,870,870,0,0,0.0658459,0.0102791
background,80211ax,nBackground,1,5,4,192.168.1.5:49153,192.168.1.1:9,793,793,0,0,0.0660499,0.00711991
background,80211ax,nBackground,1,5,6,192.168.1.3:49153,192.168.1.1:9,819,819,0,0,0.0646865,0.00623796
background,80211ax,nBackground,1,6,1,192.168.1.2:49153,192.168.1.1:9,884,884,0,0,0.0642556,0.00480594
background,80211ax,nBackground,1,6,2,192.168.1.5:49153,192.168.1.1:9,901,901,0,0,0.0652817,0.00561923
background,80211ax,nBackground,1,6,3,192.168.1.6:49153,192.168.1.1:9,794,794,0,0,0.0639833,0.00681898
background,80211ax,nBackground,1,6,4,192.168.1.4:49153,192.168.1.1:9,801,801,0,0,0.067571,0.00857407
background,80211ax,nBackground,1,6,5,192.168.1.3:49153,192.168.1.1:9,794,794,0,0,0.064275,0.00708061
background,80211ax,nBackground,1,7,1,192.168.1.5:49153,192.168.1.1:9,945,945,0,0,0.0647351,0.00621132
background,80211ax,nBackground,1,7,3,192.168.1.3:49153,192.168.1.1:9,973,973,0,0,0.0730851,0.013268
background,80211ax,nBackground,1,7,4,192.168.1.6:49153,192.168.1.1:9,849,849,0,0,0.0708443,0.0116879
background,80211ax,nBackground,1,7,5,192.168.1.2:49153,192.168.1.1:9,888,888,0,0,0.0722211,0.0101448
background,80211ax,nBackground,1,7,6,192.168.1.4:49153,192.168.1.1:9,872,872,0,0,0.0707022,0.0146733
background,80211ax,nBackground,1,8,2,192.168.1.2:49153,192.168.1.1:9,781,781,0,0,0.07696,0.0116085
background,80211ax,nBackground,1,8,3,192.168.1.5:49153,192.168.1.1:9,859,859,0,0,0.0637207,0.00665741
background,80211ax,nBackground,1,8,4,192.168.1.3:49153,192.168.1.1:9,920,920,0,0,0.0654275,0.00742658
background,80211ax,nBackground,1,8,5,192.168.1.4:49153,192.168.1.1:9,809,809,0,0,0.0670029,0.00949119
background,80211ax,nBackground,1,8,6,192.168.1.6:49153,192.168.1.1:9,802,802,0,0,0.0629537,0.00504554
background,80211ax,nBackground,1,9,1,192.168.1.2:49153,192.168.1.1:9,727,727,0,0,0.0652181,0.00940182
background,80211ax,nBackground,1,9,2,192.168.1.5:49153,192.168.1.1:9,867,867,0,0,0.0637941,0.00647371
background,80211ax,nBackground,1,9,3,192.168.1.3:49153,192.168.1.1:9,902,902,0,0,0.0664297,0.00846623
background,80211ax,nBackground,1,9,4,192.168.1.6:49153,192.168.1.1:9,868,868,0,0,0.0671289,0.0056748
background,80211ax,nBackground,1,9,6,192.168.1.4:49153,192.168.1.1:9,971,971,0,0,0.0671236,0.00934031
background,80211ax,nBackground,1,10,2,192.168.1.5:49153,192.168.1.1:9,841,841,0,0,0.0810688,0.0168272
background,80211ax,nBackground,1,10,3,192.168.1.3:49153,192.168.1.1:9,904,904,0,0,0.065672,0.00886602
background,80211ax,nBackground,1,10,4,192.168.1.4:49153,192.168.1.1:9,870,870,0,0,0.0645796,0.0078163
background,80211ax,nBackground,1,10,5,192.168.1.2:49153,192.168.1.1:9,857,857,0,0,0.0647501,0.00775496
background,80211ax,nBackground,1,10,6,192.168.1.6:49153,192.168.1.1:9,947,947,0,0,0.0708736,0.0108715
background,80211ax,nBackground,2,1,1,192.168.1.6:49153,192.168.1.1:9,856,856,0,0,0.0670183,0.0125399
background,80211ax,nBackground,2,1,3,192.168.1.3:49153,192.168.1.1:9,1016,1016,0,0,0.0646481,0.00793163
background,80211ax,nBackground,2,1,4,192.168.1.2:49153,192.168.1.1:9,889,889,0,0,0.0669483,0.011909
background,80211ax,nBackground,2,1,5,192.168.1.4:49153,192.168.1.1:9,911,911,0,0,0.066228,0.0110742
background,80211ax,nBackground,2,1,7,192.168.1.5:49153,192.168.1.1:9,866,866,0,0,0.0729772,0.0164351
background,80211ax,nBackground,2,2,1,192.168.1.3:49153,192.168.1.1:9,870,870,0,0,0.0672145,0.00740546
background,80211ax,nBackground,2,2,3,192.168.1.5:49153,192.168.1.1:9,903,903,0,0,0.064566,0.00782949
background,80211ax,nBackground,2,2,4,192.168.1.2:49153,192.168.1.1:9,833,833,0,0,0.0731818,0.014762
background,80211ax,nBackground,2,2,5,192.168.1.4:49153,192.168.1.1:9,953,953,0,0,0.0661895,0.0109643
background,80211ax,nBackground,2,2,6,192.168.1.6:49153,192.168.1.1:9,812,812,0,0,0.0643245,0.00620657
background,80211ax,nBackground,2,3,1,192.168.1.5:49153,192.168.1.1:9,846,846,0,0,0.068842,0.0136895
background,80211ax,nBackground,2,3,2,192.168.1.6:49153,192.168.1.1:9,795,795,0,0,0.0683186,0.0114287
background,80211ax,nBackground,2,3,3,192.168.1.3:49153,192.168.1.1:9,826,825,0,0,0.0682282,0.0148648
background,80211ax,nBackground,2,3,5,192.168.1.4:49153,192.168.1.1:9,964,964,0,0,0.0691156,0.0105256
background,80211ax,nBackground,2,3,6,192.168.1.2:49153,192.168.1.1:9,939,939,0,0,0.0649373,0.0086224
background,80211ax,nBackground,2,4,2,192.168.1.6:49153,192.168.1.1:9,939,939,0,0,0.0725198,0.0107815
background,80211ax,nBackground,2,4,3,192.168.1.2:49153,192.168.1.1:9,795,795,0,0,0.067038,0.0126411
background,80211ax,nBackground,2,4,4,192.168.1.3:49153,192.168.1.1:9,986,986,0,0,0.0662916,0.0113562
background,80211ax,nBackground,2,4,5,192.168.1.4:49153,192.168.1.1:9,883,883,0,0,0.0656568,0.0094694
